  474	2015-05-06 08:15:53	1	0	1	0
  492	2015-05-06 08:22:22	1	0	1	0
  527	2015-05-06 08:31:24	1	0	1	0
  307	2015-05-06 08:36:37	1	0	1	0
  355	2015-05-06 08:37:50	1	0	1	0
  355	2015-05-06 08:37:53	1	0	1	0
  556	2015-05-06 08:39:04	1	0	1	0
  519	2015-05-06 08:39:08	1	0	1	0
  519	2015-05-06 08:39:17	1	0	1	0
  118	2015-05-06 08:39:28	1	0	1	0
  573	2015-05-06 08:40:35	1	0	1	0
  213	2015-05-06 08:42:50	1	0	1	0
  102	2015-05-06 08:48:38	1	0	1	0
  132	2015-05-06 08:48:44	1	0	1	0
  544	2015-05-06 08:48:57	1	0	1	0
  318	2015-05-06 08:51:55	1	0	1	0
  126	2015-05-06 08:53:04	1	0	1	0
  702	2015-05-06 08:53:10	1	0	1	0
  547	2015-05-06 08:55:35	1	0	1	0
  512	2015-05-06 08:57:50	1	0	1	0
  212	2015-05-06 08:57:57	1	0	1	0
 1301	2015-05-06 08:58:09	1	0	1	0
    9	2015-05-06 08:58:21	1	0	0	0
  490	2015-05-06 08:58:44	1	0	1	0
  586	2015-05-06 08:59:36	1	0	1	0
  482	2015-05-06 08:59:40	1	0	1	0
  582	2015-05-06 08:59:43	1	0	1	0
  131	2015-05-06 08:59:51	1	0	1	0
  117	2015-05-06 09:00:27	1	0	1	0
  467	2015-05-06 09:02:29	1	0	1	0
  124	2015-05-06 09:02:40	1	0	1	0
  540	2015-05-06 09:02:51	1	0	1	0
  574	2015-05-06 09:03:13	1	0	1	0
  397	2015-05-06 09:03:16	1	0	1	0
  397	2015-05-06 09:03:19	1	0	1	0
  576	2015-05-06 09:03:25	1	0	1	0
  219	2015-05-06 09:03:50	1	0	1	0
  567	2015-05-06 09:03:56	1	0	1	0
  127	2015-05-06 09:04:32	1	0	1	0
  577	2015-05-06 09:04:39	1	0	1	0
  377	2015-05-06 09:04:43	1	0	1	0
  327	2015-05-06 09:05:15	1	0	1	0
  801	2015-05-06 09:05:56	1	0	1	0
  561	2015-05-06 09:06:10	1	0	1	0
  477	2015-05-06 09:07:08	1	0	1	0
  559	2015-05-06 09:08:27	1	0	1	0
  105	2015-05-06 09:09:32	1	0	1	0
  479	2015-05-06 09:09:40	1	0	1	0
  108	2015-05-06 09:09:53	1	0	1	0
  120	2015-05-06 09:09:58	1	0	1	0
  570	2015-05-06 09:10:02	1	0	1	0
  332	2015-05-06 09:10:31	1	0	1	0
  428	2015-05-06 09:10:34	1	0	1	0
  537	2015-05-06 09:10:39	1	0	1	0
  423	2015-05-06 09:10:44	1	0	1	0
  361	2015-05-06 09:10:51	1	0	1	0
  539	2015-05-06 09:10:55	1	0	1	0
  533	2015-05-06 09:11:02	1	0	1	0
  116	2015-05-06 09:11:40	1	0	1	0
  525	2015-05-06 09:11:49	1	0	1	0
  558	2015-05-06 09:11:54	1	0	1	0
  550	2015-05-06 09:12:33	1	0	1	0
  328	2015-05-06 09:12:47	1	0	1	0
  552	2015-05-06 09:12:51	1	0	1	0
  136	2015-05-06 09:12:55	1	0	1	0
  320	2015-05-06 09:12:58	1	0	1	0
  346	2015-05-06 09:13:10	1	0	1	0
  383	2015-05-06 09:13:38	1	0	0	0
  498	2015-05-06 09:13:43	1	0	1	0
  436	2015-05-06 09:13:48	1	0	1	0
  456	2015-05-06 09:13:58	1	0	1	0
  546	2015-05-06 09:14:19	1	0	1	0
    8	2015-05-06 09:14:25	1	0	0	0
  509	2015-05-06 09:14:29	1	0	1	0
  488	2015-05-06 09:14:50	1	0	1	0
  579	2015-05-06 09:15:03	1	0	1	0
  454	2015-05-06 09:15:15	1	0	1	0
  431	2015-05-06 09:15:19	1	0	1	0
    4	2015-05-06 09:15:25	1	0	0	0
  523	2015-05-06 09:16:45	1	0	1	0
  400	2015-05-06 09:16:48	1	0	1	0
  538	2015-05-06 09:16:51	1	0	1	0
  208	2015-05-06 09:18:21	1	0	1	0
  222	2015-05-06 09:19:33	1	0	1	0
  221	2015-05-06 09:32:07	1	0	1	0
  132	2015-05-06 10:22:19	1	0	1	0
  219	2015-05-06 10:22:24	1	0	1	0
  128	2015-05-06 10:25:44	1	0	1	0
  141	2015-05-06 10:46:47	1	0	1	0
  518	2015-05-06 10:55:10	1	0	1	0
  509	2015-05-06 11:02:16	1	0	1	0
  122	2015-05-06 11:02:23	1	0	1	0
  127	2015-05-06 11:03:14	1	0	1	0
  132	2015-05-06 11:57:18	1	0	1	0
  219	2015-05-06 11:57:23	1	0	1	0
  108	2015-05-06 13:01:08	1	0	1	0
  138	2015-05-06 13:45:45	1	0	1	0
  127	2015-05-06 14:00:32	1	0	1	0
  108	2015-05-06 14:06:35	1	0	1	0
  477	2015-05-06 14:07:51	1	0	1	0
 1301	2015-05-06 14:28:26	1	0	1	0
 1301	2015-05-06 14:33:14	1	0	1	0
  213	2015-05-06 14:33:30	1	0	1	0
  219	2015-05-06 15:22:44	1	0	1	0
  132	2015-05-06 15:22:48	1	0	1	0
  209	2015-05-06 16:02:25	1	0	1	0
  132	2015-05-06 16:05:52	1	0	1	0
  219	2015-05-06 16:05:59	1	0	1	0
  802	2015-05-06 16:09:20	1	0	1	0
 1301	2015-05-06 16:54:41	1	0	1	0
  139	2015-05-06 17:01:10	1	0	1	0
  491	2015-05-06 17:03:33	1	0	0	0
  461	2015-05-06 17:03:57	1	0	1	0
  138	2015-05-06 17:05:58	1	0	1	0
  302	2015-05-06 17:06:51	1	0	1	0
  302	2015-05-06 17:06:53	1	0	1	0
  311	2015-05-06 17:07:08	1	0	1	0
  309	2015-05-06 17:07:32	1	0	1	0
  305	2015-05-06 17:08:13	1	0	1	0
  310	2015-05-06 17:08:24	1	0	1	0
  215	2015-05-06 17:19:14	1	0	1	0
  492	2015-05-06 17:29:52	1	0	1	0
  127	2015-05-06 17:56:35	1	0	1	0
  211	2015-05-06 17:58:36	1	0	1	0
  116	2015-05-06 18:01:06	1	0	1	0
  126	2015-05-06 18:01:15	1	0	1	0
  479	2015-05-06 18:01:31	1	0	1	0
  533	2015-05-06 18:01:36	1	0	1	0
  467	2015-05-06 18:01:40	1	0	1	0
  431	2015-05-06 18:01:46	1	0	1	0
  523	2015-05-06 18:01:50	1	0	1	0
  547	2015-05-06 18:02:04	1	0	1	0
  556	2015-05-06 18:02:15	1	0	1	0
  586	2015-05-06 18:02:19	1	0	1	0
  132	2015-05-06 18:02:23	1	0	1	0
  490	2015-05-06 18:02:27	1	0	1	0
  482	2015-05-06 18:02:30	1	0	1	0
  576	2015-05-06 18:02:38	1	0	1	0
  559	2015-05-06 18:02:42	1	0	1	0
  567	2015-05-06 18:02:50	1	0	1	0
  579	2015-05-06 18:02:55	1	0	1	0
  320	2015-05-06 18:03:03	1	0	1	0
  211	2015-05-06 18:03:06	1	0	1	0
    4	2015-05-06 18:03:12	1	0	0	0
    8	2015-05-06 18:03:19	1	0	0	0
  428	2015-05-06 18:03:23	1	0	1	0
  456	2015-05-06 18:03:28	1	0	1	0
  702	2015-05-06 18:04:06	1	0	1	0
  540	2015-05-06 18:04:15	1	0	1	0
  582	2015-05-06 18:04:19	1	0	1	0
  577	2015-05-06 18:04:30	1	0	1	0
  332	2015-05-06 18:04:39	1	0	1	0
  400	2015-05-06 18:04:47	1	0	1	0
  525	2015-05-06 18:04:52	1	0	1	0
  538	2015-05-06 18:04:55	1	0	1	0
  526	2015-05-06 18:05:00	1	0	1	0
  558	2015-05-06 18:05:11	1	0	1	0
  124	2015-05-06 18:05:52	1	0	1	0
  527	2015-05-06 18:05:58	1	0	1	0
  377	2015-05-06 18:06:24	1	0	1	0
  454	2015-05-06 18:08:29	1	0	1	0
  546	2015-05-06 18:08:47	1	0	1	0
  436	2015-05-06 18:08:53	1	0	1	0
  561	2015-05-06 18:08:56	1	0	1	0
  537	2015-05-06 18:09:00	1	0	1	0
  512	2015-05-06 18:09:03	1	0	1	0
  512	2015-05-06 18:09:20	1	0	1	0
  550	2015-05-06 18:09:37	1	0	1	0
  552	2015-05-06 18:09:46	1	0	1	0
  539	2015-05-06 18:09:51	1	0	1	0
  361	2015-05-06 18:10:02	1	0	1	0
  136	2015-05-06 18:10:35	1	0	1	0
  423	2015-05-06 18:10:39	1	0	1	0
  102	2015-05-06 18:10:48	1	0	1	0
  573	2015-05-06 18:11:19	1	0	1	0
  488	2015-05-06 18:12:07	1	0	1	0
  346	2015-05-06 18:12:10	1	0	1	0
    9	2015-05-06 18:12:15	1	0	0	0
  383	2015-05-06 18:12:23	1	0	0	0
  120	2015-05-06 18:13:12	1	0	1	0
  328	2015-05-06 18:14:18	1	0	1	0
  327	2015-05-06 18:14:30	1	0	1	0
  570	2015-05-06 18:14:57	1	0	1	0
  213	2015-05-06 18:15:48	1	0	1	0
  105	2015-05-06 18:16:28	1	0	1	0
  108	2015-05-06 18:16:32	1	0	1	0
  355	2015-05-06 18:16:47	1	0	1	0
  307	2015-05-06 18:18:15	1	0	1	0
  474	2015-05-06 18:18:23	1	0	1	0
  801	2015-05-06 18:19:36	1	0	1	0
  221	2015-05-06 18:23:57	1	0	1	0
 1301	2015-05-06 18:27:36	1	0	1	0
  498	2015-05-06 18:27:46	1	0	1	0
  318	2015-05-06 18:28:01	1	0	1	0
  222	2015-05-06 18:28:21	1	0	1	0
  103	2015-05-06 18:34:20	1	0	1	0
  397	2015-05-06 18:36:42	1	0	1	0
  574	2015-05-06 18:36:45	1	0	1	0
  519	2015-05-06 19:03:07	1	0	1	0
  703	2015-05-06 19:03:23	1	0	1	0
  544	2015-05-06 19:03:29	1	0	1	0
  420	2015-05-06 19:06:56	1	0	1	0
  212	2015-05-06 19:15:08	1	0	1	0
  518	2015-05-06 19:21:11	1	0	1	0
  571	2015-05-06 19:25:38	1	0	1	0
  131	2015-05-06 19:25:52	1	0	1	0
  117	2015-05-06 19:26:26	1	0	1	0
  499	2015-05-06 20:00:15	1	0	1	0
  141	2015-05-06 20:00:21	1	0	1	0
  122	2015-05-06 20:11:59	1	0	1	0
 1101	2015-05-06 20:15:07	1	0	1	0
  208	2015-05-06 20:20:44	1	0	1	0
  208	2015-05-06 20:22:07	1	0	1	0
 1902	2015-05-06 21:02:15	1	0	0	0
  420	2015-05-06 21:03:58	1	0	1	0
  420	2015-05-06 22:01:23	1	0	1	0
 1902	2015-05-06 22:02:42	1	0	0	0
  420	2015-05-06 23:02:21	1	0	1	0
 1902	2015-05-06 23:21:04	1	0	0	0
  420	2015-05-07 00:02:23	1	0	1	0
 1902	2015-05-07 00:06:20	1	0	0	0
  420	2015-05-07 01:01:31	1	0	1	0
 1902	2015-05-07 02:01:28	1	0	0	0
  420	2015-05-07 02:02:46	1	0	1	0
 1902	2015-05-07 03:00:53	1	0	0	0
  420	2015-05-07 03:02:25	1	0	1	0
  420	2015-05-07 04:02:01	1	0	1	0
 1902	2015-05-07 04:43:59	1	0	0	0
  420	2015-05-07 05:00:09	1	0	1	0
 1902	2015-05-07 05:02:26	1	0	0	0
  420	2015-05-07 06:00:10	1	0	1	0
 1902	2015-05-07 06:01:23	1	0	0	0
  209	2015-05-07 06:36:01	1	0	1	0
  499	2015-05-07 06:42:18	1	0	1	0
 1101	2015-05-07 06:55:11	1	0	1	0
  703	2015-05-07 07:00:35	1	0	1	0
  571	2015-05-07 07:05:13	1	0	1	0
  802	2015-05-07 07:06:02	1	0	1	0
 1902	2015-05-07 07:12:00	1	0	0	0
  420	2015-05-07 07:24:54	1	0	1	0
  420	2015-05-07 07:26:11	1	0	1	0
  461	2015-05-07 07:49:11	1	0	1	0
  309	2015-05-07 07:55:36	1	0	1	0
  306	2015-05-07 08:01:58	1	0	1	0
  312	2015-05-07 08:02:13	1	0	1	0
  491	2015-05-07 08:03:57	1	0	0	0
  311	2015-05-07 08:06:15	1	0	1	0
  474	2015-05-07 08:07:02	1	0	1	0
  305	2015-05-07 08:07:35	1	0	1	0
  308	2015-05-07 08:08:01	1	0	1	0
  302	2015-05-07 08:08:06	1	0	1	0
  310	2015-05-07 08:09:08	1	0	1	0
  139	2015-05-07 08:10:03	1	0	1	0
  492	2015-05-07 08:11:37	1	0	1	0
  307	2015-05-07 08:32:09	1	0	1	0
  519	2015-05-07 08:35:59	1	0	1	0
  215	2015-05-07 08:36:52	1	0	1	0
  318	2015-05-07 08:40:14	1	0	1	0
  313	2015-05-07 08:40:59	1	0	1	0
  313	2015-05-07 08:41:01	1	0	1	0
  213	2015-05-07 08:41:14	1	0	1	0
 1301	2015-05-07 08:43:19	1	0	1	0
  527	2015-05-07 08:43:55	1	0	1	0
  512	2015-05-07 08:48:35	1	0	1	0
  556	2015-05-07 08:49:17	1	0	1	0
  490	2015-05-07 08:49:40	1	0	1	0
  702	2015-05-07 08:50:36	1	0	1	0
  573	2015-05-07 08:51:06	1	0	1	0
  124	2015-05-07 08:52:23	1	0	1	0
  131	2015-05-07 08:52:33	1	0	1	0
  128	2015-05-07 08:53:04	1	0	1	0
  117	2015-05-07 08:53:39	1	0	1	0
  586	2015-05-07 08:53:46	1	0	1	0
  212	2015-05-07 08:53:53	1	0	1	0
  544	2015-05-07 08:55:35	1	0	1	0
  132	2015-05-07 08:55:40	1	0	1	0
  397	2015-05-07 08:56:17	1	0	1	0
  574	2015-05-07 08:56:21	1	0	1	0
  498	2015-05-07 08:57:26	1	0	1	0
  547	2015-05-07 08:57:31	1	0	1	0
  482	2015-05-07 08:57:35	1	0	1	0
  103	2015-05-07 08:57:55	1	0	1	0
  355	2015-05-07 08:58:45	1	0	1	0
  355	2015-05-07 08:58:48	1	0	1	0
  428	2015-05-07 08:59:57	1	0	1	0
  576	2015-05-07 09:02:46	1	0	1	0
  567	2015-05-07 09:02:53	1	0	1	0
  582	2015-05-07 09:02:59	1	0	1	0
    9	2015-05-07 09:04:35	1	0	0	0
  222	2015-05-07 09:04:44	1	0	1	0
  577	2015-05-07 09:04:56	1	0	1	0
    8	2015-05-07 09:05:03	1	0	0	0
  552	2015-05-07 09:05:10	1	0	1	0
  106	2015-05-07 09:06:01	1	0	1	0
  538	2015-05-07 09:06:06	1	0	1	0
  332	2015-05-07 09:06:17	1	0	1	0
  221	2015-05-07 09:06:21	1	0	1	0
  540	2015-05-07 09:06:25	1	0	1	0
  118	2015-05-07 09:06:33	1	0	1	0
  127	2015-05-07 09:06:48	1	0	1	0
  552	2015-05-07 09:06:52	1	0	1	0
  526	2015-05-07 09:07:33	1	0	1	0
  525	2015-05-07 09:07:37	1	0	1	0
  111	2015-05-07 09:07:42	1	0	1	0
  116	2015-05-07 09:07:49	1	0	1	0
  454	2015-05-07 09:07:55	1	0	1	0
  579	2015-05-07 09:08:07	1	0	1	0
  219	2015-05-07 09:08:10	1	0	1	0
    4	2015-05-07 09:08:15	1	0	0	0
  431	2015-05-07 09:08:21	1	0	1	0
  583	2015-05-07 09:08:34	1	0	1	0
  377	2015-05-07 09:08:54	1	0	1	0
  456	2015-05-07 09:08:59	1	0	1	0
  105	2015-05-07 09:09:08	1	0	1	0
  467	2015-05-07 09:09:15	1	0	1	0
  801	2015-05-07 09:09:25	1	0	1	0
  108	2015-05-07 09:09:32	1	0	1	0
  479	2015-05-07 09:09:45	1	0	1	0
  423	2015-05-07 09:09:52	1	0	1	0
  561	2015-05-07 09:09:56	1	0	1	0
  383	2015-05-07 09:10:52	1	0	0	0
  550	2015-05-07 09:10:56	1	0	1	0
  400	2015-05-07 09:11:04	1	0	1	0
  361	2015-05-07 09:12:18	1	0	1	0
  539	2015-05-07 09:12:21	1	0	1	0
  558	2015-05-07 09:12:27	1	0	1	0
  537	2015-05-07 09:12:30	1	0	1	0
  327	2015-05-07 09:12:34	1	0	1	0
  208	2015-05-07 09:12:48	1	0	1	0
  533	2015-05-07 09:12:59	1	0	1	0
  346	2015-05-07 09:13:12	1	0	1	0
  559	2015-05-07 09:13:17	1	0	1	0
  136	2015-05-07 09:14:33	1	0	1	0
  523	2015-05-07 09:14:40	1	0	1	0
  328	2015-05-07 09:14:52	1	0	1	0
  436	2015-05-07 09:15:23	1	0	1	0
  570	2015-05-07 09:15:40	1	0	1	0
  315	2015-05-07 09:15:59	1	0	1	0
  120	2015-05-07 09:16:18	1	0	1	0
  488	2015-05-07 09:16:39	1	0	1	0
  553	2015-05-07 09:24:53	1	0	1	0
  320	2015-05-07 09:24:57	1	0	1	0
  102	2015-05-07 09:31:37	1	0	1	0
  101	2015-05-07 09:47:12	1	0	1	0
  138	2015-05-07 09:50:47	1	0	1	0
  213	2015-05-07 10:01:19	1	0	1	0
  219	2015-05-07 10:06:06	1	0	1	0
  141	2015-05-07 10:11:28	1	0	1	0
  122	2015-05-07 10:49:08	1	0	1	0
  518	2015-05-07 10:59:08	1	0	1	0
  221	2015-05-07 12:05:39	1	0	1	0
  573	2015-05-07 12:32:17	1	0	1	0
  573	2015-05-07 12:53:51	1	0	1	0
  221	2015-05-07 13:06:29	1	0	1	0
  118	2015-05-07 13:07:00	1	0	1	0
  219	2015-05-07 13:08:31	1	0	1	0
  108	2015-05-07 13:11:17	1	0	1	0
  127	2015-05-07 13:15:21	1	0	1	0
  132	2015-05-07 13:58:57	1	0	1	0
  219	2015-05-07 13:59:07	1	0	1	0
  108	2015-05-07 14:06:59	1	0	1	0
  127	2015-05-07 14:09:13	1	0	1	0
  213	2015-05-07 14:57:11	1	0	1	0
  213	2015-05-07 15:13:05	1	0	1	0
  209	2015-05-07 16:02:41	1	0	1	0
  482	2015-05-07 16:09:09	1	0	1	0
  400	2015-05-07 16:09:13	1	0	1	0
  332	2015-05-07 16:17:09	1	0	1	0
  802	2015-05-07 16:33:16	1	0	1	0
  219	2015-05-07 16:34:10	1	0	1	0
  428	2015-05-07 16:52:12	1	0	1	0
  461	2015-05-07 17:00:56	1	0	1	0
  491	2015-05-07 17:07:17	1	0	0	0
  312	2015-05-07 17:19:11	1	0	1	0
  305	2015-05-07 17:19:27	1	0	1	0
  306	2015-05-07 17:19:50	1	0	1	0
  311	2015-05-07 17:20:03	1	0	1	0
  310	2015-05-07 17:20:08	1	0	1	0
  302	2015-05-07 17:20:14	1	0	1	0
  309	2015-05-07 17:20:24	1	0	1	0
  308	2015-05-07 17:20:43	1	0	1	0
  313	2015-05-07 17:55:21	1	0	1	0
  313	2015-05-07 17:55:24	1	0	1	0
  702	2015-05-07 18:02:59	1	0	1	0
  139	2015-05-07 18:03:19	1	0	1	0
  116	2015-05-07 18:03:23	1	0	1	0
  132	2015-05-07 18:04:02	1	0	1	0
  219	2015-05-07 18:04:16	1	0	1	0
 1301	2015-05-07 18:05:12	1	0	1	0
  498	2015-05-07 18:05:21	1	0	1	0
  128	2015-05-07 18:08:28	1	0	1	0
  533	2015-05-07 18:10:21	1	0	1	0
  540	2015-05-07 18:10:24	1	0	1	0
  431	2015-05-07 18:10:30	1	0	1	0
  586	2015-05-07 18:10:33	1	0	1	0
  467	2015-05-07 18:10:36	1	0	1	0
  479	2015-05-07 18:10:46	1	0	1	0
  523	2015-05-07 18:10:51	1	0	1	0
  320	2015-05-07 18:10:55	1	0	1	0
  553	2015-05-07 18:10:59	1	0	1	0
  383	2015-05-07 18:11:05	1	0	0	0
  582	2015-05-07 18:11:11	1	0	1	0
  547	2015-05-07 18:11:16	1	0	1	0
  454	2015-05-07 18:11:24	1	0	1	0
    8	2015-05-07 18:11:40	1	0	0	0
  456	2015-05-07 18:11:49	1	0	1	0
  538	2015-05-07 18:11:55	1	0	1	0
  490	2015-05-07 18:12:09	1	0	1	0
  559	2015-05-07 18:12:18	1	0	1	0
    4	2015-05-07 18:12:24	1	0	0	0
  579	2015-05-07 18:12:29	1	0	1	0
  556	2015-05-07 18:12:39	1	0	1	0
  537	2015-05-07 18:12:43	1	0	1	0
  550	2015-05-07 18:12:47	1	0	1	0
  583	2015-05-07 18:12:50	1	0	1	0
  561	2015-05-07 18:12:53	1	0	1	0
  552	2015-05-07 18:12:56	1	0	1	0
  558	2015-05-07 18:13:02	1	0	1	0
  436	2015-05-07 18:13:07	1	0	1	0
  577	2015-05-07 18:13:25	1	0	1	0
  328	2015-05-07 18:14:09	1	0	1	0
  361	2015-05-07 18:14:32	1	0	1	0
  136	2015-05-07 18:14:36	1	0	1	0
  423	2015-05-07 18:14:40	1	0	1	0
  327	2015-05-07 18:14:43	1	0	1	0
  212	2015-05-07 18:15:20	1	0	1	0
  318	2015-05-07 18:15:30	1	0	1	0
